id,bio_tm,bio_error
1,65.23764020636389,
2,65.81606638270551,
3,61.12299103975283,
4,61.03253905846998,
5,75.4111572150897,
6,77.9522463671808,
7,76.50838164773205,
8,60.55341100141669,
9,43.6405422783418,
10,44.21896845468342,
11,39.52589311173074,
12,39.435441130447884,
13,53.81405928706761,
14,56.35514843915871,
15,54.91128371970996,
16,38.9563130733946,
17,43.39253247177906,
18,43.970958648120686,
19,39.277883305168004,
20,39.18743132388515,
21,53.56604948050487,
22,56.107138632595976,
23,54.66327391314722,
24,38.70830326683186,
25,48.974765260564126,
26,49.55319143690575,
27,44.86011609395307,
28,44.76966411267021,
29,59.148282269289936,
30,61.68937142138104,
31,60.245506701932285,
32,44.290536055616926,
33,50.015589257095314,
34,50.59401543343694,
35,45.900940090484255,
36,45.8104881092014,
37,60.189106265821124,
38,62.73019541791223,
39,61.28633069846347,
40,45.33136005214811,
41,50.837742170098295,
42,51.29062942481664,
43,46.8023736343136,
44,46.71950480247983,
45,62.437880271881795,
46,65.82600735118115,
47,64.9317822944601,
48,47.23053690412763,
49,50.93704249191393,
50,51.467573678093686,
51,47.16088243987116,
52,47.077827817919626,
53,60.25700185375115,
54,62.581203092041505,
55,61.26075632318674,
56,46.63785257970534,
57,50.93704249191393,
58,51.467573678093686,
59,47.16088243987116,
60,47.077827817919626,
61,60.25700185375115,
62,62.581203092041505,
63,61.26075632318674,
64,46.63785257970534,
65,65.23764020636389,
66,65.81606638270551,
67,61.12299103975283,
68,61.03253905846998,
69,75.4111572150897,
70,77.9522463671808,
71,76.50838164773205,
72,60.55341100141669,
73,65.23764020636389,
74,65.81606638270551,
75,61.12299103975283,
76,61.03253905846998,
77,75.4111572150897,
78,77.9522463671808,
79,76.50838164773205,
80,60.55341100141669,
81,61.41218811148455,
82,61.99061428782617,
83,57.29753894487349,
84,57.20708696359063,
85,71.58570512021035,
86,74.12679427230145,
87,72.6829295528527,
88,56.727958906537346,
89,65.23764020636389,
90,65.81606638270551,
91,61.12299103975283,
92,61.03253905846998,
93,75.4111572150897,
94,77.9522463671808,
95,76.50838164773205,
96,60.55341100141669,
97,65.23764020636389,
98,65.81606638270551,
99,61.12299103975283,
100,61.03253905846998,
101,75.4111572150897,
102,77.9522463671808,
103,76.50838164773205,
104,60.55341100141669,
105,65.23764020636389,
106,65.81606638270551,
107,61.12299103975283,
108,61.03253905846998,
109,75.4111572150897,
110,77.9522463671808,
111,76.50838164773205,
112,60.55341100141669,
113,65.23764020636389,
114,65.81606638270551,
115,61.12299103975283,
116,61.03253905846998,
117,75.4111572150897,
118,77.9522463671808,
119,76.50838164773205,
120,60.55341100141669,
121,65.23764020636389,
122,65.81606638270551,
123,61.12299103975283,
124,61.03253905846998,
125,75.4111572150897,
126,77.9522463671808,
127,76.50838164773205,
128,60.55341100141669,
129,65.23764020636389,
130,65.81606638270551,
131,61.12299103975283,
132,61.03253905846998,
133,75.4111572150897,
134,77.9522463671808,
135,76.50838164773205,
136,60.55341100141669,
137,48.98938257092486,
138,49.56780874726648,
139,44.8747334043138,
140,44.78428142303095,
141,59.16289957965067,
142,61.703988731741774,
143,60.26012401229302,
144,44.30515336597766,
145,48.47806856130522,
146,49.056494737646844,
147,44.36341939469416,
148,44.27296741341131,
149,58.65158557003103,
150,61.192674722122135,
151,59.74881000267338,
152,43.79383935635802,
153,53.00250644473812,
154,53.58093262107974,
155,48.88785727812706,
156,48.797405296844204,
157,63.17602345346393,
158,65.71711260555503,
159,64.27324788610628,
160,48.318277239790916,
161,53.785555005482166,
162,54.36398118182379,
163,49.67090583887111,
164,49.58045385758825,
165,63.959072014207976,
166,66.50016116629908,
167,65.05629644685033,
168,49.101325800534966,
169,54.28869609270129,
170,54.7708457587749,
171,50.23354657028045,
172,50.14889107068802,
173,65.56009722221717,
174,68.75054042110264,
175,67.72689197852912,
176,50.43004521433318,
177,56.05977785239804,
178,56.60722761533174,
179,52.16401482861011,
180,52.078345728298416,
181,65.68107423643357,
182,68.08178598163181,
183,66.71780454834749,
184,51.624532073922865,
185,56.05977785239804,
186,56.60722761533174,
187,52.16401482861011,
188,52.078345728298416,
189,65.68107423643357,
190,68.08178598163181,
191,66.71780454834749,
192,51.624532073922865,
193,65.23764020636389,
194,65.81606638270551,
195,61.12299103975283,
196,61.03253905846998,
197,75.4111572150897,
198,77.9522463671808,
199,76.50838164773205,
200,60.55341100141669,
201,55.466225531413514,
202,56.044651707755136,
203,51.351576364802455,
204,51.2611243835196,
205,65.63974254013932,
206,68.18083169223043,
207,66.73696697278167,
208,50.78199632646631,
209,54.26997729424583,
210,54.84840347058745,
211,50.15532812763477,
212,50.064876146351914,
213,64.44349430297164,
214,66.98458345506275,
215,65.54071873561399,
216,49.585748089298626,
217,57.87964722823861,
218,58.45807340458023,
219,53.76499806162755,
220,53.6745460803447,
221,68.05316423696442,
222,70.59425338905552,
223,69.15038866960677,
224,53.19541802329141,
225,58.350558778838625,
226,58.92898495518025,
227,54.235909612227566,
228,54.14545763094471,
229,68.52407578756444,
230,71.06516493965555,
231,69.62130022020679,
232,53.666329573891424,
233,58.567103946072166,
234,59.08625276048912,
235,54.48811413730152,
236,54.40121675840106,
237,69.41940234180191,
238,72.36008190515764,
239,71.17394567252484,
240,54.390876658450054,
241,60.930560460227525,
242,61.49434338340694,
243,56.91936837479915,
244,56.831176732224606,
245,70.84295051049622,
246,73.31763318165036,
247,71.91155909996542,
248,56.36401177679397,
249,58.43611283976537,
250,58.99150110693142,
251,54.484242823081615,
252,54.39734749742496,
253,68.19886887118986,
254,70.6355200060338,
255,69.25108787634707,
256,53.93704362208359,
257,65.23764020636389,
258,65.81606638270551,
259,61.12299103975283,
260,61.03253905846998,
261,75.4111572150897,
262,77.9522463671808,
263,76.50838164773205,
264,60.55341100141669,
265,54.73540082264688,
266,55.3138269989885,
267,50.62075165603582,
268,50.53029967475297,
269,64.90891783137269,
270,67.4500069834638,
271,66.00614226401504,
272,50.05117161769968,
273,53.64620645026739,
274,54.224632626609015,
275,49.53155728365633,
276,49.44110530237348,
277,63.8197234589932,
278,66.3608126110843,
279,64.91694789163554,
280,48.96197724532019,
281,57.32932741742036,
282,57.90775359376198,
283,53.2146782508093,
284,53.124226269526446,
285,67.50284442614617,
286,70.04393357823727,
287,68.60006885878852,
288,52.64509821247316,
289,57.835459435912746,
290,58.41388561225437,
291,53.72081026930169,
292,53.63035828801883,
293,68.00897644463856,
294,70.55006559672967,
295,69.10620087728091,
296,53.151230230965545,
297,58.07875520996424,
298,58.593640521478676,
299,54.0024483225352,
300,53.91580833876145,
301,68.9795353282513,
302,71.94898350627699,
303,70.78150654271712,
304,53.9391033577092,
305,60.458261936869405,
306,61.02045057593648,
307,56.458335395952645,
308,56.37038991643897,
309,70.34223038749599,
310,72.80968811012792,
311,71.4077254650669,
312,55.904527830489315,
313,57.94510974691417,
314,58.49885305281549,
315,54.00486515666739,
316,53.9182238929551,
317,67.67855001733903,
318,70.10775199607508,
319,68.72755873871023,
320,53.45926471871485,
321,65.23764020636389,
322,65.81606638270551,
323,61.12299103975283,
324,61.03253905846998,
325,75.4111572150897,
326,77.9522463671808,
327,76.50838164773205,
328,60.55341100141669,
329,58.87946312769374,
330,59.45788930403536,
331,54.76481396108268,
332,54.674361979799826,
333,69.05298013641955,
334,71.59406928851065,
335,70.1502045690619,
336,54.19523392274654,
337,57.04487773734767,
338,57.62330391368929,
339,52.93022857073661,
340,52.839776589453756,
341,67.21839474607347,
342,69.75948389816458,
343,68.31561917871582,
344,52.36064853240047,
345,60.44985626158215,
346,61.02828243792377,
347,56.33520709497109,
348,56.244755113688235,
349,70.62337327030795,
350,73.16446242239905,
351,71.7205977029503,
352,55.76562705663495,
353,60.75627443404818,
354,61.3347006103898,
355,56.64162526743712,
356,56.55117328615427,
357,70.92979144277399,
358,73.4708805948651,
359,72.02701587541634,
360,56.07204522910098,
361,60.86708370479346,
362,61.40645210564668,
363,56.77559074710416,
364,56.687475909784325,
365,71.48882081340474,
366,74.29311421346364,
367,73.01871238350134,
368,56.51746718432116,
369,62.865119173344056,
370,63.43545596499678,
371,58.80761950757528,
372,58.71841606677589,
373,72.89436402930045,
374,75.39875785847067,
375,73.97577602276834,
376,58.24589600576144,
377,60.217232690904325,
378,60.77860858653605,
379,56.22304929059072,
380,56.13522930673395,
381,70.086712865675,
382,72.55048779579772,
383,71.15062087370774,
384,55.67003143456196,
385,70.73948743195245,
386,71.368265230431,
387,66.59681196270549,
388,66.50337378382665,
389,80.33004726448007,
390,82.53238166153801,
391,80.87201541340869,
392,65.62450081455671,
393,49.14238950393036,
394,49.77116730240891,
395,44.99971403468339,
396,44.90627585580455,
397,58.73294933645798,
398,60.93528373351592,
399,59.274917485386595,
400,44.02740288653462,
401,48.894379697367626,
402,49.52315749584618,
403,44.75170422812066,
404,44.65826604924182,
405,58.48493952989524,
406,60.68727392695318,
407,59.02690767882386,
408,43.77939307997188,
409,54.47661248615269,
410,55.10539028463124,
411,50.33393701690572,
412,50.24049883802688,
413,64.0671723186803,
414,66.26950671573825,
415,64.60914046760892,
416,49.361625868756946,
417,55.51743648268388,
418,56.14621428116243,
419,51.37476101343691,
420,51.28132283455807,
421,65.1079963152115,
422,67.31033071226943,
423,65.64996446414011,
424,50.40244986528813,
425,55.877809293304495,
426,56.37360831691876,
427,51.813716497573694,
428,51.72823177076776,
429,66.99503342049968,
430,70.09330941820366,
431,69.00956932421337,
432,51.90195621067426,
433,55.980223635482844,
434,56.55614189696087,
435,52.18355023147922,
436,52.097870843198564,
437,64.7547195775935,
438,66.7666954006832,
439,65.24994522833657,
440,51.291878659101826,
441,55.980223635482844,
442,56.55614189696087,
443,52.18355023147922,
444,52.097870843198564,
445,64.7547195775935,
446,66.7666954006832,
447,65.24994522833657,
448,51.291878659101826,
449,70.73948743195245,
450,71.368265230431,
451,66.59681196270549,
452,66.50337378382665,
453,80.33004726448007,
454,82.53238166153801,
455,80.87201541340869,
456,65.62450081455671,
457,70.73948743195245,
458,71.368265230431,
459,66.59681196270549,
460,66.50337378382665,
461,80.33004726448007,
462,82.53238166153801,
463,80.87201541340869,
464,65.62450081455671,
465,66.9140353370731,
466,67.54281313555165,
467,62.77135986782614,
468,62.6779216889473,
469,76.50459516960072,
470,78.70692956665866,
471,77.04656331852934,
472,61.799048719677366,
473,70.73948743195245,
474,71.368265230431,
475,66.59681196270549,
476,66.50337378382665,
477,80.33004726448007,
478,82.53238166153801,
479,80.87201541340869,
480,65.62450081455671,
481,70.73948743195245,
482,71.368265230431,
483,66.59681196270549,
484,66.50337378382665,
485,80.33004726448007,
486,82.53238166153801,
487,80.87201541340869,
488,65.62450081455671,
489,70.73948743195245,
490,71.368265230431,
491,66.59681196270549,
492,66.50337378382665,
493,80.33004726448007,
494,82.53238166153801,
495,80.87201541340869,
496,65.62450081455671,
497,70.73948743195245,
498,71.368265230431,
499,66.59681196270549,
500,66.50337378382665,
501,80.33004726448007,
502,82.53238166153801,
503,80.87201541340869,
504,65.62450081455671,
505,70.73948743195245,
506,71.368265230431,
507,66.59681196270549,
508,66.50337378382665,
509,80.33004726448007,
510,82.53238166153801,
511,80.87201541340869,
512,65.62450081455671,
513,70.73948743195245,
514,71.368265230431,
515,66.59681196270549,
516,66.50337378382665,
517,80.33004726448007,
518,82.53238166153801,
519,80.87201541340869,
520,65.62450081455671,
521,54.49122979651342,
522,55.120007594991975,
523,50.348554327266456,
524,50.255116148387614,
525,64.08178962904104,
526,66.28412402609898,
527,64.62375777796966,
528,49.37624317911768,
529,53.979915786893784,
530,54.608693585372336,
531,49.83724031764682,
532,49.743802138767975,
533,63.5704756194214,
534,65.77281001647934,
535,64.11244376835002,
536,48.86492916949804,
537,58.50435367032668,
538,59.13313146880523,
539,54.36167820107971,
540,54.26824002220087,
541,68.0949135028543,
542,70.29724789991224,
543,68.63688165178291,
544,53.389367052930936,
545,59.28740223107073,
546,59.91618002954928,
547,55.14472676182376,
548,55.05128858294492,
549,68.87796206359835,
550,71.08029646065629,
551,69.41993021252696,
552,54.172415613674985,
553,59.437556694287366,
554,59.96433072106112,
555,55.35380919646218,
556,55.26645206649732,
557,70.20302841555235,
558,73.09226441973209,
559,71.87279781849912,
560,55.195927461103,
561,61.26493110391516,
562,61.859509111708974,
563,57.34608149550064,
564,57.25766170805889,
565,70.32734539959324,
566,72.4064344248689,
567,70.83905234115775,
568,56.42592656530621,
569,61.26493110391516,
570,61.859509111708974,
571,57.34608149550064,
572,57.25766170805889,
573,70.32734539959324,
574,72.4064344248689,
575,70.83905234115775,
576,56.42592656530621,
577,70.73948743195245,
578,71.368265230431,
579,66.59681196270549,
580,66.50337378382665,
581,80.33004726448007,
582,82.53238166153801,
583,80.87201541340869,
584,65.62450081455671,
585,60.968072757002076,
586,61.59685055548063,
587,56.82539728775511,
588,56.73195910887627,
589,70.5586325895297,
590,72.76096698658763,
591,71.10060073845831,
592,55.85308613960633,
593,59.77182451983439,
594,60.40060231831294,
595,55.62914905058742,
596,55.53571087170858,
597,69.36238435236201,
598,71.56471874941995,
599,69.90435250129063,
600,54.656837902438646,
601,63.38149445382717,
602,64.01027225230573,
603,59.238818984580206,
604,59.145380805701365,
605,72.97205428635479,
606,75.17438868341273,
607,73.51402243528341,
608,58.26650783643143,
609,63.85240600442719,
610,64.48118380290575,
611,59.70973053518022,
612,59.61629235630138,
613,73.44296583695481,
614,75.64530023401275,
615,73.98493398588343,
616,58.737419387031444,
617,63.852482527261316,
618,64.41844002104835,
619,59.745086701985656,
620,59.65537878666089,
621,74.16948248472232,
622,76.79455795940095,
623,75.40464519675572,
624,59.275028580541175,
625,66.29213177532961,
626,66.90473689553437,
627,62.25528495386641,
628,62.16421923625347,
629,75.63286661974115,
630,77.77688144388998,
631,76.16051595164828,
632,61.30763014523262,
633,63.71728475126838,
634,64.320622997447,
635,59.74109016095434,
636,59.6513843992866,
637,72.91492839908125,
638,75.02555725692235,
639,73.43438008954979,
640,58.80756955518842,
641,70.73948743195245,
642,71.368265230431,
643,66.59681196270549,
644,66.50337378382665,
645,80.33004726448007,
646,82.53238166153801,
647,80.87201541340869,
648,65.62450081455671,
649,60.23724804823544,
650,60.866025846713995,
651,56.094572578988476,
652,56.001134400109635,
653,69.82780788076306,
654,72.030142277821,
655,70.36977602969168,
656,55.1222614308397,
657,59.148053675855955,
658,59.77683147433451,
659,55.00537820660899,
660,54.91194002773015,
661,68.73861350838357,
662,70.9409479054415,
663,69.28058165731218,
664,54.03306705846021,
665,62.83117464300892,
666,63.459952441487474,
667,58.688499173761954,
668,58.59506099488311,
669,72.42173447553654,
670,74.62406887259448,
671,72.96370262446516,
672,57.71618802561318,
673,63.33730666150131,
674,63.96608445997986,
675,59.19463119225434,
676,59.1011930133755,
677,72.92786649402893,
678,75.13020089108687,
679,73.46983464295755,
680,58.222320044105565,
681,63.348459531932804,
682,63.90990074902692,
683,59.243722707558106,
684,59.15428476562704,
685,73.7173405244236,
686,76.3728457328877,
687,75.00250867288213,
688,58.8096910891627,
689,65.80456307772243,
690,66.41540800795553,
691,61.77923607687882,
692,61.68842864439705,
693,75.11811533037832,
694,77.25578694125801,
695,75.64420717414276,
696,60.83426562875542,
697,63.210528645253476,
698,63.81205140883799,
699,59.24621760199426,
700,59.156778317624855,
701,72.38014408844748,
702,74.484234922096,
703,72.89799037025932,
704,58.31546657781979,
705,70.73948743195245,
706,71.368265230431,
707,66.59681196270549,
708,66.50337378382665,
709,80.33004726448007,
710,82.53238166153801,
711,80.87201541340869,
712,65.62450081455671,
713,64.3813103532823,
714,65.01008815176085,
715,60.238634884035335,
716,60.14519670515649,
717,73.97187018580992,
718,76.17420458286786,
719,74.51383833473854,
720,59.26632373588656,
721,62.54672496293623,
722,63.17550276141478,
723,58.404049493689264,
724,58.31061131481042,
725,72.13728479546384,
726,74.33961919252178,
727,72.67925294439246,
728,57.43173834554049,
729,65.9517034871707,
730,66.58048128564926,
731,61.809028017923744,
732,61.7155898390449,
733,75.54226331969832,
734,77.74459771675626,
735,76.08423146862694,
736,60.83671686977497,
737,66.25812165963674,
738,66.8868994581153,
739,62.115446190389775,
740,62.022008011510934,
741,75.84868149216436,
742,78.0510158892223,
743,76.39064964109298,
744,61.143135042241,
745,66.2266014269128,
746,66.81398104835608,
747,62.10682216516204,
748,62.01583703688408,
749,76.2968663010218,
750,78.77767039567073,
751,77.29514806505102,
752,61.465725705620514,
753,68.28946882749716,
754,68.90931109260345,
755,64.20526101150733,
756,64.11313348727487,
757,77.74198267850312,
758,79.91208660629229,
759,78.27603766054574,
760,63.24657098667768,
761,65.55574949300592,
762,66.16569714968534,
763,61.53629496079003,
764,61.44561919714704,
765,74.85544574391247,
766,76.98988415491459,
767,75.38074371407924,
768,60.592692954126164,
769,67.56846160148518,
770,68.16805777700512,
771,63.441786341711975,
772,63.3500752798152,
773,77.49755314128453,
774,79.8961338187865,
775,78.3609772051413,
776,62.703040312167616,
777,45.97136367346309,
778,46.57095984898302,
779,41.84468841368988,
780,41.752977351793106,
781,55.90045521326243,
782,58.2990358907644,
783,56.7638792771192,
784,41.10594238414552,
785,45.723353866900354,
786,46.32295004242029,
787,41.596678607127146,
788,41.50496754523037,
789,55.6524454066997,
790,58.051026084201666,
791,56.51586947055647,
792,40.85793257758279,
793,51.30558665568542,
794,51.90518283120535,
795,47.17891139591221,
796,47.087200334015435,
797,61.23467819548476,
798,63.63325887298673,
799,62.09810225934153,
800,46.44016536636785,
801,52.346410652216605,
802,52.94600682773654,
803,48.2197353924434,
804,48.12802433054662,
805,62.27550219201595,
806,64.67408286951792,
807,63.13892625587272,
808,47.48098936289904,
809,52.97378467755732,
810,53.444723361187584,
811,48.92611421057893,
812,48.84214175889957,
813,64.37142641297481,
814,67.63759262991113,
815,66.66343220215566,
816,49.21143828550419,
817,53.07439888772609,
818,53.62402567416126,
819,49.28940084500721,
820,49.20523887732884,
821,62.16542719911223,
822,64.3581811266539,
823,62.95491029580069,
824,48.61140907463471,
825,53.07439888772609,
826,53.62402567416126,
827,49.28940084500721,
828,49.20523887732884,
829,62.16542719911223,
830,64.3581811266539,
831,62.95491029580069,
832,48.61140907463471,
833,67.56846160148518,
834,68.16805777700512,
835,63.441786341711975,
836,63.3500752798152,
837,77.49755314128453,
838,79.8961338187865,
839,78.3609772051413,
840,62.703040312167616,
841,67.56846160148518,
842,68.16805777700512,
843,63.441786341711975,
844,63.3500752798152,
845,77.49755314128453,
846,79.8961338187865,
847,78.3609772051413,
848,62.703040312167616,
849,63.74300950660584,
850,64.34260568212576,
851,59.61633424683263,
852,59.524623184935855,
853,73.67210104640517,
854,76.07068172390714,
855,74.53552511026194,
856,58.87758821728827,
857,67.56846160148518,
858,68.16805777700512,
859,63.441786341711975,
860,63.3500752798152,
861,77.49755314128453,
862,79.8961338187865,
863,78.3609772051413,
864,62.703040312167616,
865,67.56846160148518,
866,68.16805777700512,
867,63.441786341711975,
868,63.3500752798152,
869,77.49755314128453,
870,79.8961338187865,
871,78.3609772051413,
872,62.703040312167616,
873,67.56846160148518,
874,68.16805777700512,
875,63.441786341711975,
876,63.3500752798152,
877,77.49755314128453,
878,79.8961338187865,
879,78.3609772051413,
880,62.703040312167616,
881,67.56846160148518,
882,68.16805777700512,
883,63.441786341711975,
884,63.3500752798152,
885,77.49755314128453,
886,79.8961338187865,
887,78.3609772051413,
888,62.703040312167616,
889,67.56846160148518,
890,68.16805777700512,
891,63.441786341711975,
892,63.3500752798152,
893,77.49755314128453,
894,79.8961338187865,
895,78.3609772051413,
896,62.703040312167616,
897,67.56846160148518,
898,68.16805777700512,
899,63.441786341711975,
900,63.3500752798152,
901,77.49755314128453,
902,79.8961338187865,
903,78.3609772051413,
904,62.703040312167616,
905,51.32020396604615,
906,51.919800141566085,
907,47.19352870627294,
908,47.10181764437617,
909,61.249295505845495,
910,63.64787618334746,
911,62.112719569702264,
912,46.454782676728584,
913,50.80888995642651,
914,51.40848613194645,
915,46.682214696653304,
916,46.59050363475653,
917,60.737981496225856,
918,63.136562173727825,
919,61.601405560082625,
920,45.943468667108945,
921,55.33332783985941,
922,55.93292401537934,
923,51.2066525800862,
924,51.114941518189426,
925,65.26241937965875,
926,67.66100005716072,
927,66.12584344351552,
928,50.46790655054184,
929,56.11637640060346,
930,56.71597257612339,
931,51.98970114083025,
932,51.897990078933475,
933,66.0454679404028,
934,68.44404861790477,
935,66.90889200425957,
936,51.25095511128589,
937,56.47063826400506,
938,56.97155744656959,
939,52.403235866818875,
940,52.31744074252498,
941,67.5298946791267,
942,70.59360461651704,
943,69.48736781962828,
944,52.450833822394316,
945,58.265467154076134,
946,58.832740268203054,
947,54.35977371430852,
948,54.27294439088644,
949,67.6522831434171,
950,69.91762783661608,
951,68.46784609589935,
952,53.66031452274211,
953,58.265467154076134,
954,58.832740268203054,
955,54.35977371430852,
956,54.27294439088644,
957,67.6522831434171,
958,69.91762783661608,
959,68.46784609589935,
960,53.66031452274211,
961,67.56846160148518,
962,68.16805777700512,
963,63.441786341711975,
964,63.3500752798152,
965,77.49755314128453,
966,79.8961338187865,
967,78.3609772051413,
968,62.703040312167616,
969,57.797046926534804,
970,58.39664310205474,
971,53.670371666761596,
972,53.57866060486482,
973,67.72613846633415,
974,70.12471914383612,
975,68.58956253019092,
976,52.93162563721724,
977,56.60079868936712,
978,57.20039486488705,
979,52.47412342959391,
980,52.382412367697135,
981,66.52989022916647,
982,68.92847090666844,
983,67.39331429302324,
984,51.73537740004955,
985,60.2104686233599,
986,60.810064798879836,
987,56.08379336358669,
988,55.99208230168992,
989,70.13956016315925,
990,72.53814084066121,
991,71.00298422701601,
992,55.345047334042334,
993,60.681380173959916,
994,61.28097634947985,
995,56.55470491418671,
996,56.462993852289934,
997,70.61047171375927,
998,73.00905239126124,
999,71.47389577761604,
1000,55.81595888464235,
1001,60.80663339368027,
1002,61.3454674136828,
1003,56.71546625605373,
1004,56.62738352700285,
1005,71.43447729184066,
1006,74.2423741523221,
1007,72.97030031759442,
1008,56.46159789210992,
1009,63.202225787865075,
1010,63.7865398521206,
1011,59.18001352817146,
1012,59.090609863094244,
1013,72.87485722437606,
1014,75.21040168373241,
1015,73.71563848070798,
1016,58.459836389011684,
1017,60.67386794406201,
1018,61.24942293791025,
1019,56.711542127233486,
1020,56.62346149358103,
1021,70.19956853263028,
1022,72.49901811474683,
1023,71.02738350752696,
1024,56.00201245620002,
1025,67.56846160148518,
1026,68.16805777700512,
1027,63.441786341711975,
1028,63.3500752798152,
1029,77.49755314128453,
1030,79.8961338187865,
1031,78.3609772051413,
1032,62.703040312167616,
1033,57.06622221776817,
1034,57.665818393288106,
1035,52.93954695799496,
1036,52.84783589609819,
1037,66.99531375756752,
1038,69.39389443506948,
1039,67.85873782142428,
1040,52.200800928450604,
1041,55.97702784538868,
1042,56.57662402090862,
1043,51.850352585615475,
1044,51.7586415237187,
1045,65.90611938518802,
1046,68.30470006268999,
1047,66.76954344904479,
1048,51.111606556071116,
1049,59.66014881254165,
1050,60.259744988061584,
1051,55.53347355276844,
1052,55.44176249087167,
1053,69.589240352341,
1054,71.98782102984296,
1055,70.45266441619776,
1056,54.79472752322408,
1057,60.16628083103404,
1058,60.76587700655397,
1059,56.03960557126083,
1060,55.947894509364055,
1061,70.09537237083339,
1062,72.49395304833536,
1063,70.95879643469016,
1064,55.30085954171647,
1065,60.311673317457576,
1066,60.846137880040715,
1067,56.22317964211544,
1068,56.1353595887573,
1069,70.98942361460718,
1070,73.82678702913319,
1071,72.57375811663911,
1072,56.00409828108519,
1073,62.72348700242111,
1074,63.306137471230784,
1075,58.7126481639973,
1076,58.623495750320956,
1077,72.36820865324347,
1078,74.69689571118249,
1079,73.2065265907284,
1080,57.994493023971245,
1081,60.17622025635586,
1082,60.75005903799985,
1083,56.225629398975855,
1084,56.13780803944036,
